,accuracy,loss
0,tensor(0.5067),1.0190031683444978
1,tensor(0.5533),0.9815877246856689
2,tensor(0.5133),1.0175952798128127
3,tensor(0.4833),1.0139242893457412
4,tensor(0.4833),0.9996673160791397
5,tensor(0.4767),1.0124753069877626
6,tensor(0.5300),0.9989757573604584
7,tensor(0.5333),0.9954157155752182
8,tensor(0.5133),1.0032397836446763
9,tensor(0.5200),0.9999938422441482
10,tensor(0.4933),1.0063419675827026
11,tensor(0.5067),1.0026217740774155
12,tensor(0.5200),1.00029834151268
13,tensor(0.4733),1.0020802873373031
14,tensor(0.5533),0.9911274737119675
15,tensor(0.4867),1.0050271379947662
16,tensor(0.5133),1.0043416130542755
17,tensor(0.4400),1.015157896876335
18,tensor(0.5667),0.9987497454881669
19,tensor(0.5267),0.9972739607095719
20,tensor(0.5200),1.0012464916706085
21,tensor(0.5400),0.9862445795536041
22,tensor(0.4567),1.0170731443166732
23,tensor(0.4833),1.0065961903333664
24,tensor(0.5400),0.9996335875988006
25,tensor(0.5233),1.000303223133087
26,tensor(0.4300),1.008804143667221
27,tensor(0.5333),0.9999595528841019
28,tensor(0.4900),1.003509509563446
29,tensor(0.5100),1.0013088184595107
30,tensor(0.5433),0.9971683412790299
31,tensor(0.4900),1.0030420821905137
32,tensor(0.4833),1.00419748544693
33,tensor(0.5467),0.9977468293905258
34,tensor(0.4900),1.0033963119983673
35,tensor(0.4900),1.0005841141939162
36,tensor(0.4567),1.003626887202263
37,tensor(0.5300),0.9952119135856629
38,tensor(0.5367),0.9917944645881653
39,tensor(0.5400),0.9957905632257461
40,tensor(0.4467),1.008952504992485
41,tensor(0.5267),0.9961643397808075
42,tensor(0.4967),1.0020924305915833
43,tensor(0.4867),1.0000554686784744
44,tensor(0.4900),0.9988595020771026
45,tensor(0.5400),0.9921299970149994
46,tensor(0.5333),0.9983821725845337
47,tensor(0.5533),0.9861878353357315
48,tensor(0.5467),0.990033705830574
49,tensor(0.5200),0.9964618021249771
50,tensor(0.5433),0.9945028030872345
51,tensor(0.5067),1.000397716164589
52,tensor(0.6267),0.9653475260734559
53,tensor(0.5633),0.9806645143032074
54,tensor(0.5333),1.0140281736850738
55,tensor(0.4967),1.0110964703559875
56,tensor(0.5067),0.9930303359031677
