,accuracy,loss
0,tensor(0.4700),1.0561786466836929
1,tensor(0.5100),1.013714256286621
2,tensor(0.5200),1.000764319896698
3,tensor(0.5500),0.9927580374479293
4,tensor(0.4800),1.019376403093338
5,tensor(0.5267),0.9990089869499207
6,tensor(0.4700),1.0134642148017883
7,tensor(0.4733),1.0107611417770386
8,tensor(0.4600),1.0089547806978225
9,tensor(0.5400),1.0008100801706314
10,tensor(0.5067),1.0078511011600495
11,tensor(0.4733),1.009021784067154
12,tensor(0.5433),0.99335653424263
13,tensor(0.4867),1.0031050217151642
14,tensor(0.4600),1.0134844017028808
15,tensor(0.5167),0.9942386877536774
16,tensor(0.4767),1.0142439889907837
17,tensor(0.4733),1.0132038766145706
18,tensor(0.4633),1.0084353232383727
19,tensor(0.5133),0.9962018048763275
20,tensor(0.5233),0.9964477998018265
21,tensor(0.4567),1.012961465716362
22,tensor(0.4700),1.0017059952020646
23,tensor(0.5167),0.9921219140291214
24,tensor(0.4800),1.0100076794624329
25,tensor(0.5633),0.9870026218891144
26,tensor(0.5267),0.9892652529478073
27,tensor(0.5167),0.9975016522407532
28,tensor(0.5400),0.9938567656278611
29,tensor(0.5100),0.9935411393642426
30,tensor(0.5433),0.9828846687078476
31,tensor(0.4767),1.0026917791366576
32,tensor(0.5433),0.9957992398738861
33,tensor(0.5200),0.9776215159893036
34,tensor(0.5300),0.9855136835575103
35,tensor(0.5633),0.9819014251232148
36,tensor(0.5033),0.97881964802742
37,tensor(0.5767),0.927686538696289
38,tensor(0.6633),0.8231554356217384
39,tensor(0.6867),0.7220433127880096
40,tensor(0.7000),0.6828023174405098
41,tensor(0.6933),0.7012542685866356
42,tensor(0.6567),0.6896600058674812
43,tensor(0.7133),0.6554506015777588
44,tensor(0.6500),0.7368403777480126
45,tensor(0.6867),0.6657865241169929
46,tensor(0.7200),0.6512182289361954
47,tensor(0.6967),0.6746336814761161
48,tensor(0.6867),0.6598808923363686
49,tensor(0.6567),0.6805823922157288
50,tensor(0.6933),0.664396430850029
51,tensor(0.6200),0.6769860005378723
52,tensor(0.7033),0.6538286438584328
53,tensor(0.6633),0.6818843373656273
54,tensor(0.7167),0.6600168579816819
55,tensor(0.7367),0.6332577985525131
56,tensor(0.6433),0.6831111457943916
57,tensor(0.6667),0.667457826435566
58,tensor(0.5667),1.1061241626739502
59,tensor(0.5700),1.0143290787935257
60,tensor(0.6867),0.680544610619545
61,tensor(0.6767),0.6695110309123993
62,tensor(0.7000),0.6556792661547661
63,tensor(0.6667),0.6770012441277504
64,tensor(0.7067),0.6567451480031014
65,tensor(0.6967),0.6723998758196831
66,tensor(0.6767),0.6690337264537811
67,tensor(0.6867),0.6651184642314911
68,tensor(0.6667),0.6702999714016914
69,tensor(0.7100),0.6554129967093467
70,tensor(0.7167),0.6551934534311294
71,tensor(0.6967),0.6675517925620079
72,tensor(0.6567),0.6760245501995087
73,tensor(0.6700),0.6614397439360619
74,tensor(0.6900),0.6621158573031426
75,tensor(0.6700),0.6606607887148858
76,tensor(0.6667),0.6655385759472847
77,tensor(0.6567),0.6700651407241821
78,tensor(0.7233),0.6471518436074257
79,tensor(0.6800),0.6715648138523101
80,tensor(0.6900),0.6621095302700997
81,tensor(0.7233),0.651216810643673
82,tensor(0.6867),0.6619246152043342
83,tensor(0.6567),0.6711452534794807
84,tensor(0.7133),0.6579478386044503
85,tensor(0.6767),0.6619779908657074
86,tensor(0.6900),0.6637481582164765
87,tensor(0.6933),0.6611633032560349
88,tensor(0.6433),0.6706313979625702
89,tensor(0.6667),0.6642700380086899
90,tensor(0.6800),0.6603747087717057
91,tensor(0.6567),0.6721570655703545
92,tensor(0.7000),0.6562383487820626
93,tensor(0.6867),0.6600347480177879
94,tensor(0.6433),0.6681625276803971
95,tensor(0.7000),0.6593709778785706
96,tensor(0.7200),0.693163580596447
97,tensor(0.6400),0.7151275807619095
98,tensor(0.6700),0.6693333503603935
99,tensor(0.7267),0.6612302929162979
100,tensor(0.6367),0.6654336294531822
101,tensor(0.6600),0.6610633450746536
102,tensor(0.6633),0.6516816842556
103,tensor(0.6700),0.6583111721277237
104,tensor(0.6833),0.6550948366522789
105,tensor(0.6733),0.6649184840917587
106,tensor(0.7267),0.6409532937407494
107,tensor(0.6867),0.6597849117219448
108,tensor(0.7067),0.6717863929271698
109,tensor(0.6967),0.666219020485878
110,tensor(0.7033),0.6931679290533066
111,tensor(0.6967),0.7267632260918617
112,tensor(0.7200),0.6445781627297401
113,tensor(0.6633),0.6760886073112488
114,tensor(0.6633),0.6683566892147064
115,tensor(0.6467),0.6886534303426742
116,tensor(0.7067),0.6633631637692452
117,tensor(0.6800),0.6566450089216233
118,tensor(0.6567),0.6663368305563927
119,tensor(0.6800),0.6630407410860062
120,tensor(0.6567),0.6672194281220436
121,tensor(0.6433),0.6701085019111633
122,tensor(0.6767),0.6600920939445496
123,tensor(0.6900),0.6611031758785247
124,tensor(0.7000),0.6517460966110229
125,tensor(0.6733),0.6616029503941536
126,tensor(0.6367),0.6748571580648423
127,tensor(0.6867),0.6592962810397148
128,tensor(0.6667),0.658166248202324
129,tensor(0.6967),0.653412874341011
130,tensor(0.7167),0.6608907055854797
131,tensor(0.6667),0.6696115785837173
132,tensor(0.7567),0.6397475144267082
133,tensor(0.6733),0.6687534549832344
134,tensor(0.6767),0.6462166106700897
135,tensor(0.6833),0.650797635614872
136,tensor(0.6467),0.6820760533213616
137,tensor(0.7033),0.6593191927671432
138,tensor(0.6400),0.689244589805603
139,tensor(0.6800),0.6612929013371468
140,tensor(0.7000),0.6913717094063759
141,tensor(0.6567),0.6930524036288261
142,tensor(0.6733),0.6633112162351609
143,tensor(0.7133),0.6548261871933937
144,tensor(0.6900),0.6672040984034538
145,tensor(0.7567),0.6437514400482178
146,tensor(0.7033),0.6552201946079731
147,tensor(0.6533),0.6667409475147724
148,tensor(0.6800),0.6371448847651482
149,tensor(0.7367),0.6360329237580299
150,tensor(0.7067),0.665032177567482
151,tensor(0.6933),0.676123418211937
152,tensor(0.6733),0.6693362280726433
153,tensor(0.6700),0.6573194229602813
154,tensor(0.6833),0.6445953527092934
155,tensor(0.6533),0.7712925925850869
156,tensor(0.7267),0.6497628948092461
157,tensor(0.7133),0.6760595226287842
158,tensor(0.7233),0.6867233744263649
159,tensor(0.6867),0.6704763314127922
160,tensor(0.7467),0.6379497480392456
161,tensor(0.6633),0.6819293913245201
162,tensor(0.7033),0.662837792634964
163,tensor(0.6700),0.6681661117076874
164,tensor(0.6867),0.6547655248641968
165,tensor(0.6500),0.6747486877441407
166,tensor(0.6800),0.6621839034557343
167,tensor(0.6633),0.6595316728949547
168,tensor(0.6933),0.654465088546276
169,tensor(0.6900),0.6536297991871833
